side,qty,rate,time
2,0.1,32331166550,2024-10-04 01:56:40.032
2,0.1,32179614510,2024-10-04 01:56:39.705
2,0.1,32028062470,2024-10-04 01:56:39.376
2,0.1,32000000000,2024-10-03 07:27:14.705
2,6.1,31927583980,2024-10-04 02:07:50.944
2,0.1,31876510430,2024-10-04 01:56:39.040
2,0.1,31724958390,2024-10-04 01:56:38.706
2,0.1,31573406350,2024-10-04 01:56:38.382
2,16.7,31497535550,2024-10-04 01:59:38.106
2,0.1,31421854310,2024-10-04 01:56:38.040
2,16.7,31376118810,2024-10-04 01:59:37.513
2,5.0,31290044330,2024-10-04 02:07:50.261
2,0.1,31270302280,2024-10-04 01:56:37.710
2,16.7,31254702070,2024-10-04 01:59:37.014
2,5.0,31198967240,2024-10-04 02:07:49.270
2,16.7,31133285320,2024-10-04 01:59:36.477
2,0.1,31118750240,2024-10-04 01:56:37.384
2,5.0,31107890140,2024-10-04 02:07:48.757
2,0.9,31046414540,2024-10-04 01:56:33.105
2,5.0,31016813050,2024-10-04 02:07:48.232
2,16.7,31011868580,2024-10-04 01:59:35.994
2,0.1,30967198200,2024-10-04 01:56:37.056
2,0.9,30894474340,2024-10-04 01:56:32.814
2,0.9,30742534140,2024-10-04 01:56:32.526
1,0.1,30033546440,2024-10-04 01:56:32.181
1,16.7,29696502340,2024-10-04 01:59:32.722
1,0.1,29653617240,2024-10-04 01:56:32.493
1,16.7,29575085600,2024-10-04 01:59:33.221
1,2.0,29549453780,2024-10-04 02:07:45.739
1,0.1,29502065200,2024-10-04 01:56:32.926
1,16.7,29453668850,2024-10-04 01:59:33.701
1,2.0,29397658620,2024-10-04 02:07:46.244
1,0.1,29350513160,2024-10-04 01:56:33.359
1,16.7,29332252110,2024-10-04 01:59:34.181
1,16.7,29210835370,2024-10-04 01:59:34.732
1,0.1,29198961130,2024-10-04 01:56:33.806
1,0.1,29047409090,2024-10-04 01:56:34.248
1,0.1,28895857050,2024-10-04 01:56:34.570
1,4.0,28790478000,2024-10-04 02:07:46.952
1,0.1,28744305010,2024-10-04 01:56:35.064
1,0.1,28592752970,2024-10-04 01:56:35.540
1,9.5,28486887690,2024-10-04 02:07:47.642
1,0.1,28441200930,2024-10-04 01:56:36.071
1,0.1,28289648890,2024-10-04 01:56:36.564
