side,qty,rate,time
2,15.0,15096750,2025-01-15 01:41:50.030
2,15.0,14958510,2025-01-15 01:41:49.572
2,15.0,14820280,2025-01-15 01:41:49.137
2,15.0,14682040,2025-01-15 01:41:48.712
2,15.0,14543810,2025-01-15 01:41:48.326
2,150.0,14161330,2025-01-15 02:07:17.370
1,200.0,13448420,2025-01-15 02:07:16.813
1,15.0,13103490,2025-01-15 01:41:46.252
1,15.0,12965260,2025-01-15 01:41:46.648
1,15.0,12827020,2025-01-15 01:41:47.034
1,15.0,12688790,2025-01-15 01:41:47.543
1,4.1,12550550,2025-01-15 01:41:47.924
