side,qty,rate,time
2,10.0,16377200,2025-01-02 02:01:30.501
2,10.0,16301170,2025-01-02 02:01:29.676
2,10.0,16225140,2025-01-02 02:01:28.970
2,10.0,16149110,2025-01-02 02:01:28.224
2,10.0,16073070,2025-01-02 02:01:27.595
2,10.0,15997040,2025-01-02 02:01:25.832
2,175.0,15517790,2025-01-02 01:56:33.346
1,200.0,14874260,2025-01-02 01:56:32.761
1,0.1,14842830,2025-01-02 02:01:01.328
1,0.1,14766940,2025-01-02 02:01:01.622
1,0.1,14691060,2025-01-02 02:01:02.143
1,0.1,14615180,2025-01-02 02:01:02.498
1,0.1,14539300,2025-01-02 02:01:02.933
