side,qty,rate,time
2,15.0,13892560,2025-01-21 02:06:33.791
2,15.0,13767420,2025-01-21 02:06:33.527
2,15.0,13642280,2025-01-21 02:06:33.249
2,10.0,13599110,2025-01-21 02:00:40.316
2,10.0,13536540,2025-01-21 02:00:39.582
2,15.0,13517130,2025-01-21 02:06:32.966
2,10.0,13473970,2025-01-21 02:00:38.909
2,10.0,13411400,2025-01-21 02:00:38.085
2,15.0,13391990,2025-01-21 02:06:32.688
2,10.0,13348830,2025-01-21 02:00:37.065
2,10.0,13286270,2025-01-21 02:00:36.164
2,0.4,13034310,2025-01-21 02:06:16.849
2,150.0,12853380,2025-01-21 01:58:32.062
1,200.0,12206310,2025-01-21 01:58:31.526
1,0.4,12048830,2025-01-21 02:06:16.459
1,15.0,11636550,2025-01-21 02:06:31.064
1,15.0,11511410,2025-01-21 02:06:31.414
1,15.0,11386260,2025-01-21 02:06:31.708
1,15.0,11261120,2025-01-21 02:06:32.036
1,12.4,11135980,2025-01-21 02:06:32.325
