pool_id,url,hashrate,miners,minpay,id,feetype,workers,income,i_blocks,blocks_nr,lastblock,lastblocktime,blocks_1000,blocks_count,hashrate_average_100_count,hashrate_average_100hashrate_average_1h,hashrate_average_7d,hashrate_average_7d_count,expected_blocks,luck
miningandco.com,https://decred.miningandco.com,5340000000000,-1,-1,33,PPS,0,0,0,10,866949,1714944265,247,14,74,0,4470612495242.604,169,20.6,-6.599957155574199
0,https://decred.pooltronic.tech,998500000000,-1,-1,29,PPLNS,0,0,0,11,866975,1714952183,64,5,74,0,981587353355.0299,169,3.79,1.2077220328058949
e4pool.com,https://dcr.e4pool.com,5940000000000,-1,-1,34,PPLNS,0,0,0,10,866957,1714945681,346,29,74,0,6533515823579.885,169,23.61,5.392235122768309
threepool.tech,https://dcr.threepool.tech,558750000000,-1,-1,35,PPLNS,0,0,0,10,866859,1714917797,32,0,74,0,756799956364.1978,162,2.6,0
