side,qty,rate,time
2,18.0,235800,2023-11-14 00:59:05.758
2,12.0,216100,2023-11-14 00:59:05.497
2,6.0,204400,2023-11-14 00:58:58.678
2,6.0,203600,2023-11-14 00:58:58.463
2,6.0,202800,2023-11-14 00:58:58.246
2,6.0,202000,2023-11-14 00:58:58.034
2,6.0,201200,2023-11-14 00:58:57.818
2,6.0,200400,2023-11-14 00:58:57.604
2,6.0,199600,2023-11-14 00:58:57.398
1,6.0,194100,2023-11-14 01:24:00.647
1,6.0,193400,2023-11-14 00:58:58.888
1,6.0,192600,2023-11-14 00:58:59.098
1,6.0,191800,2023-11-14 00:58:59.318
1,6.0,191000,2023-11-14 00:58:59.542
1,6.0,190200,2023-11-14 00:58:59.755
1,6.0,189400,2023-11-14 00:59:00.020
1,6.0,188600,2023-11-14 00:59:00.288
1,12.0,176900,2023-11-14 00:59:04.774
1,18.0,157200,2023-11-14 00:59:04.998
