side,qty,rate,time
2,18.0,241500,2023-11-05 00:42:17.527
2,12.0,221400,2023-11-05 00:42:10.543
2,6.0,209400,2023-11-05 00:42:10.336
2,6.0,208500,2023-11-05 00:42:10.119
2,6.0,207700,2023-11-05 00:42:09.898
2,6.0,206900,2023-11-05 00:42:09.692
2,6.0,206100,2023-11-05 00:42:09.463
2,6.0,205300,2023-11-05 00:42:09.239
2,6.0,204500,2023-11-05 00:42:08.885
2,6.0,203700,2023-11-05 01:19:44.492
1,6.0,197300,2023-11-05 00:42:10.994
1,6.0,196500,2023-11-05 00:42:11.244
1,6.0,195700,2023-11-05 00:42:11.459
1,6.0,194900,2023-11-05 00:42:11.673
1,6.0,194100,2023-11-05 00:42:11.889
1,6.0,193200,2023-11-05 00:42:12.104
1,12.0,181200,2023-11-05 00:42:12.325
1,18.0,161000,2023-11-05 00:42:13.984
