side,qty,rate,time
2,18.0,237100,2023-11-03 01:31:29.158
2,12.0,217400,2023-11-03 01:31:28.920
2,6.0,205500,2023-11-03 01:31:22.976
2,6.0,204700,2023-11-03 01:31:22.746
2,6.0,203900,2023-11-03 01:31:22.527
2,6.0,203100,2023-11-03 01:31:22.300
2,6.0,202300,2023-11-03 01:31:22.073
2,6.0,201600,2023-11-03 01:31:21.845
2,6.0,200800,2023-11-03 01:31:21.600
2,6.0,200000,2023-11-03 01:36:16.776
1,6.0,194400,2023-11-03 01:43:13.039
1,6.0,193600,2023-11-03 01:31:23.413
1,6.0,192900,2023-11-03 01:31:23.646
1,6.0,192100,2023-11-03 01:31:23.863
1,6.0,191300,2023-11-03 01:31:24.087
1,6.0,190500,2023-11-03 01:31:24.297
1,6.0,189700,2023-11-03 01:31:24.505
1,12.0,177800,2023-11-03 01:31:24.733
1,18.0,158100,2023-11-03 01:31:24.964
