id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-01-30 02:04:22,[3],0.49,False,622,19204,118,1.1.0,733668,0.014079087
big.decred.energy,mainnet,2022-05-01,2023-01-30 02:04:22,[3],0.49,False,482,1516,2,1.1.1,733668,0.010910161
dcrhive.com,mainnet,2022-06-23,2023-01-30 02:04:22,[3],0.1,False,524,991,2,1.1.1,733668,0.011860839000000001
dcrpool.ibitlin.com,mainnet,2021-01-13,2023-01-30 02:04:23,[3],1,False,6,1190,9,1.1.0-pre,733668,0.00013581113
dcrvsp.dittrex.com,mainnet,2021-04-07,2023-01-30 02:04:22,[3],5,False,16,491,2,1.2.0-pre,733668,0.00036216302999999997
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-01-30 02:04:22,[3],0.9500000000000001,False,261,7539,46,1.1.1,733668,0.005907784
decredvoting.com,mainnet,2021-02-01,2023-01-30 02:04:22,[3],1,False,167,3352,23,1.1.1,733668,0.0037800765
stakey.net,mainnet,2020-10-22,2023-01-30 02:04:22,[3],1,False,399,26345,193,1.1.1,733668,0.00903144
testnet-vsp.jholdstock.uk,testnet,2021-01-20,1970-01-01 00:00:00,,0,False,0,0,0,,0,0
teststakepool.decred.org,testnet,2020-06-01,2023-01-30 02:04:22,[3],3,False,0,213765,1032,1.1.1,1069245,0
ultravsp.uk,mainnet,2020-12-01,2023-01-30 02:04:22,[3],0.30000000000000004,False,642,8827,38,1.1.1,733668,0.014531791
vsp.coinmine.pl,mainnet,2021-01-28,2023-01-30 02:04:22,[3],0.5,False,318,26953,168,1.1.1,733668,0.0071979900000000005
vsp.dcr.farm,mainnet,2020-12-09,2023-01-30 02:04:22,[3],0.9500000000000001,False,145,6008,36,1.1.0,733668,0.0032821023
vsp.decredcommunity.org,mainnet,2020-11-05,2023-01-30 02:04:22,[3],0.49,False,540,6032,19,1.1.1,733668,0.012223002
vsp.stakeminer.com,mainnet,2020-11-09,2023-01-30 02:04:22,[3],1,False,1075,21753,123,1.1.1,733668,0.024332827
vspd.99split.com,mainnet,2020-11-17,2023-01-30 02:04:22,[3],0.30000000000000004,False,2068,12997,53,1.1.1,733668,0.04680957
vspd.bass.cf,mainnet,2022-05-01,2023-01-30 02:04:23,[3],0.2,False,1273,4810,33,1.1.1,733668,0.028814595000000002
vspd.decredbrasil.com,mainnet,2020-11-22,2023-01-30 02:04:22,[3],5,False,84,1965,14,1.1.1,733668,0.0019013558
