id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-01-25 02:10:45,[3],0.49,False,585,19089,118,1.1.0,732210,0.014704034000000001
big.decred.energy,mainnet,2022-05-01,2023-01-25 02:10:45,[3],0.49,False,450,1436,2,1.1.1,732210,0.011310795
dcrhive.com,mainnet,2022-06-23,2023-01-25 02:10:45,[3],0.1,False,397,918,2,1.1.1,732210,0.009978635000000001
dcrpool.ibitlin.com,mainnet,2021-01-13,2023-01-25 02:10:46,[3],1,False,5,1189,9,1.1.0-pre,732210,0.0001256755
dcrvsp.dittrex.com,mainnet,2021-04-07,2023-01-25 02:10:45,[3],5,False,15,490,2,1.2.0-pre,732210,0.00037702653
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-01-25 02:10:45,[3],0.9500000000000001,False,249,7503,45,1.1.1,732210,0.00625864
decredvoting.com,mainnet,2021-02-01,2023-01-25 02:10:45,[3],1,False,145,3325,23,1.1.1,732210,0.0036445896
stakey.net,mainnet,2020-10-22,2023-01-25 02:10:45,[3],1,False,364,26280,192,1.1.1,732210,0.009149177000000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,1970-01-01 00:00:00,,0,False,0,0,0,,0,0
teststakepool.decred.org,testnet,2020-06-01,2023-01-25 02:10:45,[3],3,False,0,213765,1032,1.1.1,1066485,0
ultravsp.uk,mainnet,2020-12-01,2023-01-25 02:10:45,[3],0.30000000000000004,False,655,8707,37,1.1.1,732210,0.016463492
vsp.coinmine.pl,mainnet,2021-01-28,2023-01-25 02:10:45,[3],0.5,False,293,26897,168,1.1.1,732210,0.007364584600000001
vsp.dcr.farm,mainnet,2020-12-09,2023-01-25 02:10:45,[3],0.9500000000000001,False,132,5989,36,1.1.0,732210,0.0033178334
vsp.decredcommunity.org,mainnet,2020-11-05,2023-01-25 02:10:45,[3],0.49,False,528,5929,19,1.1.1,732210,0.013271334000000001
vsp.stakeminer.com,mainnet,2020-11-09,2023-01-25 02:10:45,[3],1,False,979,21578,122,1.1.1,732210,0.024607264
vspd.99split.com,mainnet,2020-11-17,2023-01-25 02:10:45,[3],0.30000000000000004,False,1964,12671,52,1.1.1,732210,0.049365338
vspd.bass.cf,mainnet,2022-05-01,2023-01-25 02:10:46,[3],0.2,False,1244,4611,30,1.1.1,732210,0.031268068
vspd.decredbrasil.com,mainnet,2020-11-22,2023-01-25 02:10:45,[3],5,False,85,1953,14,1.1.1,732210,0.0021364836
