id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-01-26 02:09:00,[3],0.49,False,584,19123,118,1.1.0,732499,0.014387426
big.decred.energy,mainnet,2022-05-01,2023-01-26 02:09:00,[3],0.49,False,466,1453,2,1.1.1,732499,0.011480377
dcrhive.com,mainnet,2022-06-23,2023-01-26 02:09:00,[3],0.1,False,451,932,2,1.1.1,732499,0.011110838000000001
dcrpool.ibitlin.com,mainnet,2021-01-13,2023-01-26 02:09:00,[3],1,False,5,1189,9,1.1.0-pre,732499,0.00012318000999999998
dcrvsp.dittrex.com,mainnet,2021-04-07,2023-01-26 02:09:00,[3],5,False,16,490,2,1.2.0-pre,732499,0.00039417604999999995
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-01-26 02:09:00,[3],0.9500000000000001,False,246,7509,46,1.1.1,732499,0.006060457
decredvoting.com,mainnet,2021-02-01,2023-01-26 02:09:00,[3],1,False,163,3328,23,1.1.1,732499,0.0040156683000000006
stakey.net,mainnet,2020-10-22,2023-01-26 02:09:00,[3],1,False,385,26297,193,1.1.1,732499,0.009484861
testnet-vsp.jholdstock.uk,testnet,2021-01-20,1970-01-01 00:00:00,,0,False,0,0,0,,0,0
teststakepool.decred.org,testnet,2020-06-01,2023-01-26 02:09:00,[3],3,False,0,213765,1032,1.1.1,1066941,0
ultravsp.uk,mainnet,2020-12-01,2023-01-26 02:09:00,[3],0.30000000000000004,False,666,8733,37,1.1.1,732499,0.016407577
vsp.coinmine.pl,mainnet,2021-01-28,2023-01-26 02:09:00,[3],0.5,False,305,26910,168,1.1.1,732499,0.007513981
vsp.dcr.farm,mainnet,2020-12-09,2023-01-26 02:09:00,[3],0.9500000000000001,False,137,5993,36,1.1.0,732499,0.0033751323
vsp.decredcommunity.org,mainnet,2020-11-05,2023-01-26 02:09:00,[3],0.49,False,551,5944,19,1.1.1,732499,0.013574437000000002
vsp.stakeminer.com,mainnet,2020-11-09,2023-01-26 02:09:00,[3],1,False,1029,21610,122,1.1.1,732499,0.025350448
vspd.99split.com,mainnet,2020-11-17,2023-01-26 02:09:00,[3],0.30000000000000004,False,2032,12736,52,1.1.1,732499,0.050060358000000006
vspd.bass.cf,mainnet,2022-05-01,2023-01-26 02:09:00,[3],0.2,False,1263,4647,30,1.1.1,732499,0.031115271000000003
vspd.decredbrasil.com,mainnet,2020-11-22,2023-01-26 02:09:00,[3],5,False,83,1956,14,1.1.1,732499,0.0020447883
