side,qty,rate,time
2,20.0,14546910,2024-11-21 02:09:10.579
2,10.0,14283870,2024-11-21 02:09:09.625
2,10.0,13889300,2024-11-21 02:09:09.004
2,10.0,13823540,2024-11-21 02:09:08.347
2,10.0,13757780,2024-11-21 02:09:07.442
2,5.0,13750710,2024-11-21 02:15:04.448
2,10.0,13692010,2024-11-21 02:09:06.568
2,5.0,13685030,2024-11-21 02:15:04.065
2,10.0,13626250,2024-11-21 02:09:05.889
2,5.0,13619350,2024-11-21 02:15:03.703
2,5.0,13553660,2024-11-21 02:15:03.247
2,5.0,13487980,2024-11-21 02:15:02.889
2,20.0,13364010,2024-11-21 02:11:46.710
2,20.0,13341840,2024-11-21 02:17:32.455
2,30.0,13281310,2024-11-21 02:17:17.187
1,5.0,12784500,2024-11-21 02:15:00.976
1,20.0,12730810,2024-11-21 02:16:46.843
1,20.0,12730810,2024-11-21 02:16:47.501
1,5.0,12718820,2024-11-21 02:15:01.290
1,30.0,12689350,2024-11-21 02:18:16.832
1,5.0,12653130,2024-11-21 02:15:01.651
1,5.0,12587450,2024-11-21 02:15:02.024
1,5.0,12521770,2024-11-21 02:15:02.388
