side,qty,rate,time
2,2.2,22224410,2024-11-06 14:09:06.835
2,20.0,13882660,2024-11-08 01:45:57.898
2,10.0,13630680,2024-11-08 01:45:56.894
2,10.0,13506940,2024-11-08 01:54:18.207
2,10.0,13254920,2024-11-08 01:54:17.943
2,10.0,13252720,2024-11-08 01:45:56.082
2,10.0,13189720,2024-11-08 01:45:54.873
2,10.0,13126730,2024-11-08 01:45:54.184
2,10.0,13063730,2024-11-08 01:45:53.374
2,10.0,13002900,2024-11-08 01:54:17.692
2,10.0,13000740,2024-11-08 01:45:52.355
2,10.0,12750880,2024-11-08 01:54:17.399
2,20.0,12686390,2024-11-08 02:05:31.190
2,20.0,12676320,2024-11-08 02:04:46.267
2,20.0,12676310,2024-11-08 02:04:46.113
2,20.0,12676310,2024-11-08 02:04:47.231
2,20.0,12666240,2024-11-08 02:07:31.356
2,20.0,12666230,2024-11-08 02:07:31.370
2,100.0,12632290,2024-11-07 19:45:12.772
1,10.0,12450980,2024-11-08 01:54:16.214
1,20.0,12423210,2024-11-08 02:04:31.455
1,20.0,12423190,2024-11-08 02:04:32.463
1,20.0,12413280,2024-11-08 02:04:31.998
1,20.0,12413260,2024-11-08 02:04:33.083
1,20.0,12401020,2024-11-08 02:06:46.540
1,20.0,12391100,2024-11-08 02:06:47.150
1,10.0,12198960,2024-11-08 01:54:16.546
1,10.0,11946940,2024-11-08 01:54:16.838
1,10.0,11694920,2024-11-08 01:54:17.115
1,40.0,11000000,2024-11-06 08:02:52.316
