rank,useragent,count
1,/dcrwire:1.0.0/dcrd:2.0.4/,41
2,/dcrwire:1.0.0/dcrd:1.8.0/,30
3,/dcrwire:1.0.0/dcrd:2.0.3/,17
4,/dcrwire:1.0.0/dcrd:1.8.1/,11
5,/dcrwire:1.0.0/dcrd:2.0.2/,10
6,/dcrwire:1.0.0/dcrd:2.0.1/,7
7,/dcrwire:1.0.0/dcrd:2.0.0/,4
8,/dcrwire:1.0.0/dcrd:2.1.0(pre)/,2
