baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,ltc,15849000,0,0.0,0,15849000,15849000,0.0,2023-10-09 01:43:40.026
dgb,btc,28,0,0.0,0,28,28,0.0,2023-10-09 01:43:42.023
ltc,btc,245900,0,0.0,0,245900,245900,0.0,2023-10-09 01:43:44.025
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-10-09 01:43:40.019
dcr,btc,46200,0,-0.03347280334728033,80,47800,46200,1048.650718964768,2023-10-09 01:43:40.192
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-10-09 01:43:40.022
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-10-09 01:43:40.026
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-10-09 01:43:42.020
doge,btc,0,0,0.0,0,0,0,0.0,2023-10-09 01:43:42.023
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-10-09 01:43:44.022
