baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-10-24 01:43:18.020
doge,btc,0,0,0.0,0,0,0,0.0,2023-10-24 01:43:18.023
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-10-24 01:43:12.014
dcr,btc,36800,0,-0.07304785894206549,80,39700,36800,988.924353061816,2023-10-24 01:43:10.179
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-10-24 01:43:13.022
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-10-24 01:43:13.022
dgb,btc,28,0,0.0,0,28,28,0.0,2023-10-24 01:43:18.023
ltc,btc,245900,0,0.0,0,245900,245900,0.0,2023-10-24 01:43:12.020
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-10-24 01:43:13.019
dcr,ltc,15849000,0,0.0,0,15849000,15849000,0.0,2023-10-24 01:43:13.022
