baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-10-26 01:41:48.021
doge,btc,0,0,0.0,0,0,0,0.0,2023-10-26 01:41:48.023
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-10-26 01:41:52.022
dcr,btc,36500,0,0.008287292817679558,760,36500,35600,9680.378415446847,2023-10-26 01:41:50.393
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-10-26 01:41:51.020
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-10-26 01:41:51.023
dgb,btc,28,0,0.0,0,28,28,0.0,2023-10-26 01:41:48.027
ltc,btc,245900,0,0.0,0,245900,245900,0.0,2023-10-26 01:41:52.025
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-10-26 01:41:51.011
dcr,ltc,15849000,0,0.0,0,15849000,15849000,0.0,2023-10-26 01:41:51.017
