baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dgb,btc,28,0,0.0,0,28,28,0.0,2023-10-02 01:43:54.030
ltc,btc,245900,0,0.0,0,245900,245900,0.0,2023-10-02 01:43:52.026
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-10-02 01:43:54.021
dcr,ltc,15849000,0,0.0,0,15849000,15849000,0.0,2023-10-02 01:43:54.027
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-10-02 01:43:54.024
doge,btc,0,0,0.0,0,0,0,0.0,2023-10-02 01:43:54.030
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-10-02 01:43:52.023
dcr,btc,51300,0,-0.005813953488372093,1000,52100,50700,13976.8970875711,2023-10-02 01:43:50.010
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-10-02 01:43:54.024
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-10-02 01:43:54.027
