baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-10-20 01:43:30.022
doge,btc,0,0,0.0,0,0,0,0.0,2023-10-20 01:43:30.031
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-10-20 01:43:28.022
dcr,btc,41000,0,-0.021479713603818614,680,42400,41000,7934.503137661523,2023-10-20 01:43:30.028
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-10-20 01:43:30.025
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-10-20 01:43:30.025
dgb,btc,28,0,0.0,0,28,28,0.0,2023-10-20 01:43:30.031
ltc,btc,245900,0,0.0,0,245900,245900,0.0,2023-10-20 01:43:28.025
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-10-20 01:43:30.021
dcr,ltc,15849000,0,0.0,0,15849000,15849000,0.0,2023-10-20 01:43:30.022
