baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dgb,btc,28,0,0.0,0,28,28,0.0,2023-10-18 01:44:06.025
ltc,btc,245900,0,0.0,0,245900,245900,0.0,2023-10-18 01:44:00.027
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-10-18 01:44:03.019
dcr,ltc,15849000,0,0.0,0,15849000,15849000,0.0,2023-10-18 01:44:03.022
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-10-18 01:44:06.019
doge,btc,0,0,0.0,0,0,0,0.0,2023-10-18 01:44:06.022
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-10-18 01:44:00.023
dcr,btc,42200,0,0.007159904534606206,80,42200,41900,962.468664391304,2023-10-18 01:44:00.023
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-10-18 01:44:03.022
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-10-18 01:44:03.025
