baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-10-11 01:43:06.019
doge,btc,0,0,0.0,0,0,0,0.0,2023-10-11 01:43:06.022
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-10-11 01:43:04.025
dcr,btc,46000,0,-0.02748414376321353,200,47300,45000,2529.5090917579,2023-10-11 01:43:10.173
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-10-11 01:43:07.022
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-10-11 01:43:07.022
dgb,btc,28,0,0.0,0,28,28,0.0,2023-10-11 01:43:06.022
ltc,btc,245900,0,0.0,0,245900,245900,0.0,2023-10-11 01:43:04.028
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-10-11 01:43:07.019
dcr,ltc,15849000,0,0.0,0,15849000,15849000,0.0,2023-10-11 01:43:07.022
