baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,btc,50400,0,-0.017543859649122806,1120,51300,49500,15276.127170997392,2023-10-03 01:44:00.023
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-10-03 01:44:02.021
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-10-03 01:44:02.021
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-10-03 01:44:00.020
doge,btc,0,0,0.0,0,0,0,0.0,2023-10-03 01:44:00.023
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-10-03 01:44:00.023
dcr,ltc,15849000,0,0.0,0,15849000,15849000,0.0,2023-10-03 01:44:02.021
dgb,btc,28,0,0.0,0,28,28,0.0,2023-10-03 01:44:00.026
ltc,btc,245900,0,0.0,0,245900,245900,0.0,2023-10-03 01:44:00.028
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-10-03 01:44:02.018
