baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
ltc,btc,245900,0,0.0,0,245900,245900,0.0,2023-10-21 01:40:32.025
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-10-21 01:40:36.020
dcr,ltc,15849000,0,0.0,0,15849000,15849000,0.0,2023-10-21 01:40:36.026
dgb,btc,28,0,0.0,0,28,28,0.0,2023-10-21 01:40:36.032
doge,btc,0,0,0.0,0,0,0,0.0,2023-10-21 01:40:36.029
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-10-21 01:40:32.022
dcr,btc,40000,0,-0.024390243902439025,440,41000,39700,5263.480325519152,2023-10-21 01:40:30.185
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-10-21 01:40:36.023
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-10-21 01:40:36.026
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-10-21 01:40:36.023
