baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dgb,btc,28,0,0.0,0,28,28,0.0,2023-10-06 01:43:24.021
ltc,btc,245900,0,0.0,0,245900,245900,0.0,2023-10-06 01:43:28.026
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-10-06 01:43:23.019
dcr,ltc,15849000,0,0.0,0,15849000,15849000,0.0,2023-10-06 01:43:23.022
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-10-06 01:43:24.011
doge,btc,0,0,0.0,0,0,0,0.0,2023-10-06 01:43:24.014
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-10-06 01:43:28.023
dcr,btc,48700,0,0.012474012474012475,1080,48700,47500,14107.236325832377,2023-10-06 01:43:20.221
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-10-06 01:43:23.025
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-10-06 01:43:23.025
