rank,useragent,count
1,/dcrwire:1.0.0/dcrd:1.7.1/,19
2,/dcrwire:1.0.0/dcrd:1.8.0(pre)/,15
3,/dcrwire:1.0.0/dcrd:1.7.5/,11
4,/dcrwire:1.0.0/dcrd:1.7.2/,10
5,/dcrwire:1.0.0/dcrd:1.7.0/,4
6,/dcrwire:0.3.0/dcrd:1.4.0/,2
7,/dcrwire:1.0.0/dcrd:1.7.4/,1
8,/dcrwire:0.4.0/dcrd:1.5.1/,1
9,/dcrwire:0.4.0/dcrd:1.6.0/,1
