rank,useragent,count
1,/dcrwire:1.0.0/dcrd:1.7.1/,24
2,/dcrwire:1.0.0/dcrd:1.7.5/,20
3,/dcrwire:1.0.0/dcrd:1.8.0(pre)/,19
4,/dcrwire:1.0.0/dcrd:1.7.2/,13
5,/dcrwire:1.0.0/dcrd:1.7.0/,12
6,/dcrwire:0.4.0/dcrd:1.6.0(pre)/,4
7,/dcrwire:1.0.0/dcrd:1.7.4/,4
8,/dcrwire:0.3.0/dcrd:1.4.0/,3
9,/dcrwire:0.4.0/dcrd:1.6.2/,1
10,/dcrwire:0.4.0/dcrd:1.6.1/,1
11,/dcrwire:0.4.0/dcrd:1.5.1/,1
12,/dcrwire:0.4.0/dcrd:1.6.0/,1
13,/dcrwire:0.4.0/dcrd:1.6.0(rc4)/,1
