rank,useragent,count
1,/dcrwire:1.0.0/dcrd:1.7.1/,20
2,/dcrwire:1.0.0/dcrd:1.8.0(pre)/,19
3,/dcrwire:1.0.0/dcrd:1.7.5/,14
4,/dcrwire:1.0.0/dcrd:1.7.2/,11
5,/dcrwire:1.0.0/dcrd:1.7.0/,7
6,/dcrwire:1.0.0/dcrd:1.7.4/,2
7,/dcrwire:0.3.0/dcrd:1.4.0/,2
8,/dcrwire:0.4.0/dcrd:1.6.0/,1
9,/dcrwire:0.4.0/dcrd:1.6.1/,1
10,/dcrwire:0.4.0/dcrd:1.5.1/,1
