rank,useragent,count
1,/dcrwire:1.0.0/dcrd:2.0.5/,44
2,/dcrwire:1.0.0/dcrd:1.8.0/,22
3,/dcrwire:1.0.0/dcrd:2.0.3/,16
4,/dcrwire:1.0.0/dcrd:1.8.1/,11
5,/dcrwire:1.0.0/dcrd:2.0.4/,10
6,/dcrwire:1.0.0/dcrd:2.0.2/,5
7,/dcrwire:1.0.0/dcrd:2.1.0(pre)/,1
8,/dcrwire:1.0.0/dcrd:2.0.1/,1
