side,qty,rate,time
2,360.0,100000,2025-05-26 11:18:48.732
2,160.0,20000,2025-05-19 05:26:07.790
2,400.0,20000,2025-05-26 11:18:26.740
2,160.0,18000,2025-05-19 05:25:53.415
2,40.0,17000,2025-05-26 08:00:43.126
2,40.0,16000,2025-05-26 08:00:29.373
2,40.0,15000,2025-05-20 04:30:08.889
2,40.0,14970,2025-05-29 01:06:51.777
2,40.0,14960,2025-05-29 01:30:46.416
2,40.0,14930,2025-05-29 01:23:00.657
2,40.0,14850,2025-05-29 01:27:46.015
1,40.0,14620,2025-05-29 01:30:45.982
1,40.0,14580,2025-05-29 01:30:46.191
1,40.0,14530,2025-05-29 01:30:46.588
1,40.0,14470,2025-05-29 01:23:00.570
1,40.0,14430,2025-05-29 01:11:31.240
1,40.0,14390,2025-05-29 01:11:31.569
