rank,useragent,count
1,/dcrwire:1.0.0/dcrd:2.1.3/,57
2,/dcrwire:1.0.0/dcrd:2.1.2/,53
3,/dcrwire:1.0.0/dcrd:2.1.1/,47
4,/dcrwire:1.0.0/dcrd:2.1.0/,15
5,/dcrwire:1.0.0/dcrd:2.2.0(pre)/,4
6,/dcrwire:1.0.0/dcrd:2.0.6/,2
7,/dcrwire:1.0.0/dcrd:2.0.1/,1
8,/dcrwire:1.0.0/dcrd:2.0.3/,1
