rank,useragent,count
1,/dcrwire:1.0.0/dcrd:2.1.5/,53
2,/dcrwire:1.0.0/dcrd:2.1.1/,39
3,/dcrwire:1.0.0/dcrd:2.1.3/,31
4,/dcrwire:1.0.0/dcrd:2.1.2/,29
5,/dcrwire:1.0.0/dcrd:2.1.4/,13
6,/dcrwire:1.0.0/dcrd:2.1.0/,10
7,/dcrwire:1.0.0/dcrd:2.2.0(pre)/,5
8,/dcrwire:1.0.0/dcrd:2.0.6/,2
9,/dcrwire:1.0.0/dcrd:2.0.1/,1
10,/dcrwire:1.0.0/dcrd:2.0.3/,1
