baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
ltc,btc,300200,0,0.0,0,300200,300200,0.0,2023-08-10 02:02:08.024
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-08-10 02:02:09.019
dcr,ltc,15849000,0,0.0,0,15849000,15849000,0.0,2023-08-10 02:02:09.022
dgb,btc,28,0,0.0,0,28,28,0.0,2023-08-10 02:02:12.022
doge,btc,0,0,0.0,0,0,0,0.0,2023-08-10 02:02:12.019
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-08-10 02:02:08.021
dcr,btc,49700,0,-0.007984031936127744,320,50100,48200,4626.4990945339205,2023-08-10 02:02:10.206
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-08-10 02:02:09.022
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-08-10 02:02:09.022
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-08-10 02:02:12.009
