baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
ltc,btc,300200,0,0.0,0,300200,300200,0.0,2023-08-23 01:39:44.025
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-08-23 01:39:44.019
dcr,ltc,15849000,0,0.0,0,15849000,15849000,0.0,2023-08-23 01:39:44.022
dgb,btc,28,0,0.0,0,28,28,0.0,2023-08-23 01:39:48.025
doge,btc,0,0,0.0,0,0,0,0.0,2023-08-23 01:39:48.022
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-08-23 01:39:44.022
dcr,btc,48500,0,-0.004106776180698152,40,48700,48500,510.408364304892,2023-08-23 01:39:40.183
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-08-23 01:39:44.025
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-08-23 01:39:44.022
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-08-23 01:39:48.019
