baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dgb,btc,28,0,0.0,0,28,28,0.0,2023-08-22 01:40:42.021
ltc,btc,300200,0,0.0,0,300200,300200,0.0,2023-08-22 01:40:40.029
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-08-22 01:40:46.020
dcr,ltc,15849000,0,0.0,0,15849000,15849000,0.0,2023-08-22 01:40:46.023
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-08-22 01:40:46.023
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-08-22 01:40:46.023
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-08-22 01:40:42.010
doge,btc,0,0,0.0,0,0,0,0.0,2023-08-22 01:40:42.018
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-08-22 01:40:40.023
dcr,btc,48700,0,-0.08113207547169811,320,53000,48600,4206.520974895072,2023-08-22 01:40:40.026
