baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,ltc,15849000,0,0.0,0,15849000,15849000,0.0,2023-08-30 01:41:22.018
dgb,btc,28,0,0.0,0,28,28,0.0,2023-08-30 01:41:24.023
ltc,btc,300200,0,0.0,0,300200,300200,0.0,2023-08-30 01:41:20.029
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-08-30 01:41:22.015
dcr,btc,49600,0,0.004048582995951417,120,49800,49400,1640.0712194562482,2023-08-30 01:41:20.026
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-08-30 01:41:22.021
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-08-30 01:41:22.021
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-08-30 01:41:24.010
doge,btc,0,0,0.0,0,0,0,0.0,2023-08-30 01:41:24.019
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-08-30 01:41:20.023
