baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-08-15 01:40:04.023
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-08-15 01:40:00.021
doge,btc,0,0,0.0,0,0,0,0.0,2023-08-15 01:40:00.025
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-08-15 01:40:00.025
dcr,btc,49800,0,-0.01968503937007874,320,50800,49800,4715.440205838176,2023-08-15 01:40:00.191
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-08-15 01:40:04.023
dgb,btc,28,0,0.0,0,28,28,0.0,2023-08-15 01:40:00.024
ltc,btc,300200,0,0.0,0,300200,300200,0.0,2023-08-15 01:40:00.028
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-08-15 01:40:04.020
dcr,ltc,15849000,0,0.0,0,15849000,15849000,0.0,2023-08-15 01:40:04.023
