baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,usdc.eth,21097000,0,0,0,21097000,21097000,0.0,2023-08-12 01:37:54.011
doge,btc,0,0,0,0,0,0,0.0,2023-08-12 01:37:54.014
zec,btc,125300,0,0,0,125300,125300,0.0,2023-08-12 01:37:52.025
dcr,btc,50100,0,0,0,50100,50100,0.0,2023-08-12 01:37:50.194
eth,btc,699000,0,0,0,699000,699000,0.0,2023-08-12 01:37:55.013
btc,usdc.eth,29525450000,0,0,0,29525450000,29525450000,0.0,2023-08-12 01:37:55.022
dgb,btc,28,0,0,0,28,28,0.0,2023-08-12 01:37:54.017
ltc,btc,300200,0,0,0,300200,300200,0.0,2023-08-12 01:37:52.028
zec,usdc.eth,0,0,0,0,0,0,0.0,2023-08-12 01:37:55.011
dcr,ltc,15849000,0,0,0,15849000,15849000,0.0,2023-08-12 01:37:55.019
