baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
btc,usdc.eth,29525450000,0,0.0,0.0,29525450000,29525450000,0.0,2023-08-16 01:39:51.023
dcr,usdc.eth,21097000,0,0.0,0.0,21097000,21097000,0.0,2023-08-16 01:39:48.012
doge,btc,0,0,0.0,0.0,0,0,0.0,2023-08-16 01:39:48.020
zec,btc,125300,0,0.0,0.0,125300,125300,0.0,2023-08-16 01:39:52.016
dcr,btc,50400,0,0.012048192771084338,679.97533333,50400,48400,9613.738346060143,2023-08-16 01:39:50.185
eth,btc,699000,0,0.0,0.0,699000,699000,0.0,2023-08-16 01:39:51.023
dgb,btc,28,0,0.0,0.0,28,28,0.0,2023-08-16 01:39:48.023
ltc,btc,300200,0,0.0,0.0,300200,300200,0.0,2023-08-16 01:39:52.019
zec,usdc.eth,0,0,0.0,0.0,0,0,0.0,2023-08-16 01:39:51.020
dcr,ltc,15849000,0,0.0,0.0,15849000,15849000,0.0,2023-08-16 01:39:51.023
