baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-08-11 01:39:11.017
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-08-11 01:39:11.020
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-08-11 01:39:06.020
doge,btc,0,0,0.0,0,0,0,0.0,2023-08-11 01:39:06.023
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-08-11 01:39:04.026
dcr,btc,50100,0,0.008048289738430584,320,50100,49400,4714.6916281494405,2023-08-11 01:39:10.194
dgb,btc,28,0,0.0,0,28,28,0.0,2023-08-11 01:39:06.023
ltc,btc,300200,0,0.0,0,300200,300200,0.0,2023-08-11 01:39:04.026
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-08-11 01:39:11.009
dcr,ltc,15849000,0,0.0,0,15849000,15849000,0.0,2023-08-11 01:39:11.023
