baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
doge,btc,0,0,0.0,0,0,0,0.0,2023-08-19 01:36:36.023
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-08-19 01:36:32.019
dcr,btc,50000,0,0.06382978723404255,120,50000,47000,1574.4870773816758,2023-08-19 01:36:30.187
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-08-19 01:36:31.019
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-08-19 01:36:31.013
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-08-19 01:36:36.020
ltc,btc,300200,0,0.0,0,300200,300200,0.0,2023-08-19 01:36:32.135
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-08-19 01:36:31.011
dcr,ltc,15849000,0,0.0,0,15849000,15849000,0.0,2023-08-19 01:36:31.023
dgb,btc,28,0,0.0,0,28,28,0.0,2023-08-19 01:36:36.026
