baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,ltc,15849000,0,0,0,15849000,15849000,0.0,2023-08-06 01:48:40.022
dgb,btc,28,0,0,0,28,28,0.0,2023-08-06 01:48:36.023
ltc,btc,300200,0,0,0,300200,300200,0.0,2023-08-06 01:48:40.025
zec,usdc.eth,0,0,0,0,0,0,0.0,2023-08-06 01:48:40.019
dcr,btc,50500,0,0,960,50700,50100,13876.162034786688,2023-08-06 01:48:40.022
eth,btc,699000,0,0,0,699000,699000,0.0,2023-08-06 01:48:40.022
btc,usdc.eth,29525450000,0,0,0,29525450000,29525450000,0.0,2023-08-06 01:48:40.022
dcr,usdc.eth,21097000,0,0,0,21097000,21097000,0.0,2023-08-06 01:48:36.020
doge,btc,0,0,0,0,0,0,0.0,2023-08-06 01:48:36.023
zec,btc,125300,0,0,0,125300,125300,0.0,2023-08-06 01:48:40.022
