baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
ltc,btc,300200,0,0.0,0,300200,300200,0.0,2023-08-29 01:42:16.024
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-08-29 01:42:10.020
dcr,ltc,15849000,0,0.0,0,15849000,15849000,0.0,2023-08-29 01:42:10.023
dgb,btc,28,0,0.0,0,28,28,0.0,2023-08-29 01:42:12.018
doge,btc,0,0,0.0,0,0,0,0.0,2023-08-29 01:42:12.014
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-08-29 01:42:16.021
dcr,btc,49400,0,-0.03515625,40,51200,49400,525.609495651028,2023-08-29 01:42:10.206
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-08-29 01:42:10.023
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-08-29 01:42:10.023
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-08-29 01:42:12.011
