rank,useragent,count
1,/dcrwire:1.0.0/dcrd:2.0.5/,38
2,/dcrwire:1.0.0/dcrd:1.8.0/,23
3,/dcrwire:1.0.0/dcrd:2.0.3/,18
4,/dcrwire:1.0.0/dcrd:2.0.4/,14
5,/dcrwire:1.0.0/dcrd:1.8.1/,12
6,/dcrwire:1.0.0/dcrd:2.0.2/,7
7,/dcrwire:1.0.0/dcrd:2.1.0(pre)/,4
8,/dcrwire:1.0.0/dcrd:2.0.1/,2
