rank,useragent,count
1,/dcrwire:1.0.0/dcrd:2.0.5/,29
2,/dcrwire:1.0.0/dcrd:1.8.0/,27
3,/dcrwire:1.0.0/dcrd:2.0.3/,18
4,/dcrwire:1.0.0/dcrd:2.0.4/,15
5,/dcrwire:1.0.0/dcrd:1.8.1/,11
6,/dcrwire:1.0.0/dcrd:2.0.2/,7
7,/dcrwire:1.0.0/dcrd:2.0.1/,5
8,/dcrwire:1.0.0/dcrd:2.1.0(pre)/,5
9,/dcrwire:1.0.0/dcrd:2.0.0/,3
