,last_update,pub_key,alias,addresses,color,features.9.name,features.9.is_required,features.9.is_known,features.13.name,features.13.is_required,features.13.is_known,features.0.name,features.0.is_required,features.0.is_known,features.5.name,features.5.is_required,features.5.is_known,features.7.name,features.7.is_required,features.7.is_known,features.15.name,features.15.is_required,features.15.is_known,features.17.name,features.17.is_required,features.17.is_known,outCount,outCapacity,inCount,inCapacity,chCount
17,1619945829,02e854b2d824a06ac691a198787ee7904a48683e0ba4eba407b533e457c820f799,02e854b2d824a06ac691,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,7995984.0,0.0,0.0,2.0
4,1659615174,021b2459b6ee500f5497fe9c54af0ad00d87c0d2973254c01cd02acb4e67865d7c,021b2459b6ee500f5497,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,200000000.0,0.0,0.0,2.0
15,1603853786,02cbed0e514886256633bdde00d55f8be86a2fcd013b54b50649ba9c1363e1fdb7,02cbed0e514886256633,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,797490.0,0.0,0.0,2.0
9,1613720061,026d68b7ca00f6857930da9f5e070b2feb2ca430b38d7dfc24c7a4132763938408,026d68b7ca00f6857930,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,10040000.0,0.0,0.0,2.0
8,1659485052,025def74af01770d06751aadc710f421b77a69f80bd5f8919f4aa3f51728307d8d,025def74af01770d0675,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,20000000.0,0.0,0.0,1.0
37,1664969861,036fa0dcbeb7d0e2947a7e9a3128d4a44d9af5b00daf9ca0a6c0724f4da4c1cbe9,036fa0dcbeb7d0e2947a,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,12000000.0,0.0,0.0,1.0
38,0,037603c8c2cdedb9f9f188f046cc0686fa8a0dafb89395106e6dcea659c1d9445e,,[],#000000,,,,,,,,,,,,,,,,,,,,,,1.0,19000000.0,0.0,0.0,1.0
11,1579244544,0289ae872923d5d5aeaa6bed594d4ed484386cff1ac86f3752d53b93385a589651,0289ae872923d5d5aeaa,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,,,,,,,,,,,,,,,,1.0,100000.0,0.0,0.0,1.0
10,1596958725,027d489e4cfe55b8a10f29bf1a7cd779a827d90a94d3bb160e0772dc6316875bba,Let there be Guang,"[{'network': 'tcp', 'addr': '172.86.124.234:9735'}]",#7fffd4,tlv-onion,False,True,static-remote-key,False,True,,,,,,,,,,,,,,,,0.0,0.0,1.0,100000000.0,1.0
41,1648210834,03b40d974404d0077e35eb189f99aa407476245d97676576cefa723f04f8a1b8b3,03b40d974404d0077e35,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,1.0,10000000.0,1.0
18,1669472853,02eff4d2148281fda2cf590e63054e8803787e7541b99bdb9a97f648235f7f4e7e,02eff4d2148281fda2cf,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,10000000.0,0.0,0.0,1.0
12,1587262978,028b983915a56ed1f9e9ea1036776c661366a7208da2bb912e47bdc0fdc335e282,028b983915a56ed1f9e9,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,,,,,,,,,,,,,,,,1.0,5000000.0,0.0,0.0,1.0
6,1578495091,021c520381872f1e45595be898fbc01a23f13e168ca28f769a742e4ee48aa5f81b,021c520381872f1e4559,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,,,,,,,,,,,,,,,,1.0,50000.0,0.0,0.0,1.0
5,1613278657,021c3fe413817e2ee373c62e11467a0b6a82b54db8921eeea23e5b64068cac4e1d,021c3fe413817e2ee373,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,135463.0,0.0,0.0,1.0
3,1583307408,02180199394a6eedb2e2eef6bb03a7906717882262fc28e3d35f02ca67b368ac8b,02_chinese_ln.dcrclub.org,"[{'network': 'tcp', 'addr': '155.94.145.73:9735'}]",#daa520,tlv-onion,False,True,static-remote-key,False,True,,,,,,,,,,,,,,,,1.0,10000000.0,0.0,0.0,1.0
2,1603489846,020708d8c236de95d5d08da5de9c322a223cd4ac32737853bcf81fb00c86b458cf,020708d8c236de95d5d0,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,200000000.0,0.0,0.0,1.0
50,1669436629,03f65fadbbcede3f83c9f5c794ae9fdc3c568bf89f90721b5046fa6781d9bd3320,03f65fadbbcede3f83c9,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,1.0,10000000.0,1.0
7,1629039713,0234e6d122eb971173180323d93790ebf9e2ff0de8a557650e10c67633e6153fbe,0234e6d122eb97117318,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,29988450.0,0.0,0.0,1.0
35,1612114862,036527574e74b3d12ec4875d4d8004a6c35a01bd18fe87c21fd4d98be3572ad83e,036527574e74b3d12ec4,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,594682.0,0.0,0.0,1.0
33,1668666346,036058c64905e8cf7cb971ef0ecb4e73e037072de2dc72268f0a6f059541afa902,036058c64905e8cf7cb9,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,10000000.0,0.0,0.0,1.0
32,1669428536,035663029fb750ae3ae4c10a01f80df01547040397599868c2fd6e9a00bbf252c8,035663029fb750ae3ae4,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,10000000.0,0.0,0.0,1.0
13,1628057860,02942be3f075e3756758676b812edd01d0489590794fad326c5b61bbca742d8b8c,02942be3f075e3756758,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,179631237.0,0.0,0.0,1.0
30,1663248847,0349304a72d071eb013b2ed7c3f1236dcb5572855495d48c61250dbd3907a2d95a,0349304a72d071eb013b,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,5000000.0,0.0,0.0,1.0
29,1577142378,0345fec5df0f7e01bd93654527440978cf22253d710a31f070f6781c766ec77a56,0345fec5df0f7e01bd93,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,,,,,,,,,,,,,,,,1.0,1000000.0,0.0,0.0,1.0
28,1643264887,034585e47c97c3fa4fccd29e07edfcb8ea39b20f00e5e414033cb9f26a9beb79b9,034585e47c97c3fa4fcc,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,65211084.0,0.0,0.0,1.0
27,1582324261,0344412663de61b8ef2df20d1bbba055ad7b0da13c91f7f16eecd437f563b5e28a,deCRED_Lightning_Network,"[{'network': 'tcp', 'addr': '104.233.130.204:9735'}]",#008000,tlv-onion,False,True,static-remote-key,False,True,,,,,,,,,,,,,,,,1.0,10000000.0,0.0,0.0,1.0
14,1669398261,02a8ab29bfe954e1471311644e0aca2a14f29766d0c11611583944302a11adb435,02a8ab29bfe954e14713,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,9900000.0,0.0,0.0,1.0
16,1669432367,02d7cd0d86afec9921af948998c8788cea7b81bb7c1b567a32b646feb86d88863d,02d7cd0d86afec9921af,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,99997490.0,0.0,0.0,1.0
23,1665668947,0321409b9e57026aefb4adda6ebd4cca3097ab46ff0b152bdb947c3702b1628e91,0321409b9e57026aefb4,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,1000000.0,0.0,0.0,1.0
22,1669404383,0318fe468a8bd7374b49c3f8f3bdc4c68ef670d0982ad54dad84bea5304b6f39df,0318fe468a8bd7374b49,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,10000000.0,0.0,0.0,1.0
21,1664378467,030974578662f7d2a3b070b70b41f3ba154e711ce07dffcce713a818070036b694,030974578662f7d2a3b0,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,5000000.0,0.0,0.0,1.0
20,1647754010,02f9bb85c9e1a85d91cc9fc833d6d03721ba66cd90ac59f45a1677e077ecadc024,02f9bb85c9e1a85d91cc,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,5000000.0,0.0,0.0,1.0
51,1663272446,03f94a7237adc3caf0479403a66aacbff9d0e70c1a4ad4631e8e5aeab982eba2f0,03f94a7237adc3caf047,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,1.0,2000000.0,1.0
34,1669366545,0362c993b027256a45333ac664f112fd78bb9e730acae0b315782638b48bdd68ca,0362c993b027256a4533,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,0.0,0.0,0.0
