side,qty,rate,time
2,480.0,29990,2025-06-01 18:42:47.285
2,200.0,19990,2025-06-01 18:43:08.308
2,240.0,18000,2025-06-13 18:23:56.740
2,320.0,18000,2025-06-05 07:06:56.730
2,200.0,16250,2025-06-04 14:17:32.729
2,200.0,15750,2025-06-04 14:17:04.731
2,200.0,15250,2025-06-04 14:16:46.731
2,40.0,15000,2025-06-05 21:38:22.642
2,200.0,14750,2025-06-04 14:16:04.732
2,40.0,14360,2025-06-14 01:22:18.732
1,40.0,14120,2025-06-14 01:02:00.825
1,40.0,14070,2025-06-14 01:02:01.025
1,40.0,13990,2025-06-14 00:11:32.022
1,40.0,13920,2025-06-14 01:24:16.139
1,1000.0,10000,2025-06-01 18:42:21.355
1,2000.0,2000,2025-06-01 18:42:11.244
1,20000.0,590,2025-06-01 18:41:56.772
