id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-03-31 01:33:42,[3],0.088,False,1848,23389,130,9,1.4.0,1067028,0.0453586
dcr.cerebro.host,mainnet,2024-09-09,2026-03-31 01:33:42,[3],0.888,False,52,66,0,3,1.4.0+d190a83b6,1067028,0.0012763242
dcrhive.com,mainnet,2022-06-23,2026-03-31 01:33:42,[3],1,False,232,30960,232,2,1.4.0+d190a83b6,1067028,0.0056943693
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-03-31 01:33:42,[3],0.9500000000000001,False,84,15211,103,320,1.4.0+d190a83b6,1067028,0.0020617545
decred.stake.fun,mainnet,2021-01-28,2026-03-31 01:33:42,[3],0.5,False,729,34438,198,105,1.4.0,1067028,0.017893083
decredvoting.com,mainnet,2021-02-01,2026-03-18 12:35:55,[3],1,False,71,9503,67,2,1.4.0,1063454,0.0017326370000000002
stakey.net,mainnet,2020-10-22,2026-03-31 01:33:42,[3],1,False,108,37020,285,5,1.4.0,1067028,0.0026508272
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-03-31 01:33:42,[3],0.6900000000000001,False,442,417477,948,1066,1.4.0+d190a83b6,1881561,0.08617664
teststakepool.decred.org,testnet,2020-06-01,2026-03-31 01:33:42,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1881561,0
ultravsp.uk,mainnet,2020-12-01,2026-03-31 01:33:42,[3],0.30000000000000004,False,409,21352,137,4,1.4.0+d190a83b6,1067028,0.010038781
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-03-31 01:33:42,[3],0.18,False,499,33450,220,3,1.4.0+d190a83b6,1067027,0.012252314
vsp.dcr.farm,mainnet,2020-12-09,2026-03-31 01:33:42,[3],0.5,False,520,17899,102,2,1.4.0,1067028,0.012763242000000001
vsp.decredcommunity.org,mainnet,2020-11-05,2026-03-31 01:33:42,[3],0.49,False,551,24585,151,41,1.4.0+d190a83b6,1067028,0.013524127
vsp.stakeminer.com,mainnet,2020-11-09,2026-03-31 01:33:42,[3],1,False,275,37357,245,0,1.4.0+d190a83b6,1067028,0.0067497916
vspd.bass.cf,mainnet,2022-05-01,2026-03-31 01:33:42,[3],0.16,False,135,30560,186,80,1.4.0,1067028,0.0033135340000000004
