id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-03-20 01:31:36,[3],0.088,False,1842,22735,128,9,1.4.0,1063883,0.044685960000000004
dcr.cerebro.host,mainnet,2024-09-09,2026-03-20 01:31:36,[3],0.888,False,27,55,0,3,1.4.0+d190a83b6,1063884,0.0006550695
dcrhive.com,mainnet,2022-06-23,2026-03-20 01:31:36,[3],1,False,236,30871,231,2,1.4.0+d190a83b6,1063883,0.005725237
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-03-20 01:31:36,[3],0.9500000000000001,False,100,15183,102,320,1.4.0+d190a83b6,1063883,0.0024259480000000003
decred.stake.fun,mainnet,2021-01-28,2026-03-20 01:31:36,[3],0.5,False,930,34126,198,105,1.4.0,1063883,0.022561315000000002
decredvoting.com,mainnet,2021-02-01,2026-03-18 12:35:55,[3],1,False,71,9503,67,2,1.4.0,1063454,0.0017326370000000002
stakey.net,mainnet,2020-10-22,2026-03-20 01:31:36,[3],1,False,103,36966,285,5,1.4.0,1063883,0.0024987264000000003
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-03-20 01:31:36,[3],0.6900000000000001,False,441,414147,940,1065,1.4.0+d190a83b6,1873643,0.08598167400000001
teststakepool.decred.org,testnet,2020-06-01,2026-03-20 01:31:36,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1873643,0
ultravsp.uk,mainnet,2020-12-01,2026-03-20 01:31:36,[3],0.30000000000000004,False,440,21206,135,4,1.4.0+d190a83b6,1063883,0.010674171000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-03-20 01:31:36,[3],0.18,False,594,33238,214,3,1.4.0+d190a83b6,1063883,0.014410131000000001
vsp.dcr.farm,mainnet,2020-12-09,2026-03-20 01:31:36,[3],0.5,False,324,17772,102,2,1.4.0,1063883,0.007860071
vsp.decredcommunity.org,mainnet,2020-11-05,2026-03-20 01:31:36,[3],0.49,False,659,24330,150,41,1.4.0+d190a83b6,1063883,0.015986998000000002
vsp.stakeminer.com,mainnet,2020-11-09,2026-03-20 01:31:36,[3],1,False,344,37254,245,0,1.4.0+d190a83b6,1063884,0.008346071
vspd.bass.cf,mainnet,2022-05-01,2026-03-20 01:31:36,[3],0.16,False,128,30509,183,80,1.4.0,1063883,0.0031052134
