id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-03-18 01:32:55,[3],0.088,False,1792,22636,128,9,1.4.0,1063336,0.043922644000000004
dcr.cerebro.host,mainnet,2024-09-09,2026-03-18 01:32:55,[3],0.888,False,27,55,0,3,1.4.0+d190a83b6,1063336,0.00066178094
dcrhive.com,mainnet,2022-06-23,2026-03-18 01:32:56,[3],1,False,230,30864,231,2,1.4.0+d190a83b6,1063336,0.005637393
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-03-18 01:32:55,[3],0.9500000000000001,False,103,15176,102,320,1.4.0+d190a83b6,1063336,0.0025245717
decred.stake.fun,mainnet,2021-01-28,2026-03-18 01:32:55,[3],0.5,False,928,34056,198,105,1.4.0,1063336,0.022745656000000003
decredvoting.com,mainnet,2021-02-01,2026-03-18 01:32:55,[3],1,False,71,9501,67,2,1.4.0,1063336,0.0017402387
stakey.net,mainnet,2020-10-22,2026-03-18 01:32:56,[3],1,False,97,36964,285,5,1.4.0,1063336,0.0023775091
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-03-18 01:32:55,[3],0.6900000000000001,False,441,413535,939,1065,1.4.0+d190a83b6,1872205,0.08611599
teststakepool.decred.org,testnet,2020-06-01,2026-03-18 01:32:55,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1872205,0
ultravsp.uk,mainnet,2020-12-01,2026-03-18 01:32:56,[3],0.30000000000000004,False,451,21171,135,4,1.4.0+d190a83b6,1063336,0.011054193
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-03-18 01:32:56,[3],0.18,False,596,33198,214,3,1.4.0+d190a83b6,1063336,0.014608202
vsp.dcr.farm,mainnet,2020-12-09,2026-03-18 01:32:56,[3],0.5,False,180,17757,102,2,1.4.0,1063336,0.004411873
vsp.decredcommunity.org,mainnet,2020-11-05,2026-03-18 01:32:56,[3],0.49,False,668,24287,150,41,1.4.0+d190a83b6,1063336,0.01637295
vsp.stakeminer.com,mainnet,2020-11-09,2026-03-18 01:32:55,[3],1,False,356,37236,245,0,1.4.0+d190a83b6,1063336,0.008725704
vspd.bass.cf,mainnet,2022-05-01,2026-03-18 01:32:55,[3],0.16,False,132,30497,183,80,1.4.0,1063336,0.0032353734000000003
