id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-03-24 01:59:53,[3],0.49,False,493,20138,131,1.1.0,748881,0.012007112
big.decred.energy,mainnet,2022-05-01,2023-03-24 01:59:53,[3],0.49,False,226,2102,5,1.1.1,748881,0.0055042743000000005
dcrhive.com,mainnet,2022-06-23,2023-03-24 01:59:53,[3],0.1,False,1127,2368,4,1.1.1,748881,0.027448306000000002
dcrpool.ibitlin.com,mainnet,2021-01-13,2023-02-28 09:15:57,[3],1,False,4,1198,9,1.1.0-pre,742057,9.913996e-05
dcrvsp.dittrex.com,mainnet,2021-04-07,2023-03-24 01:59:53,[3],5,False,6,504,2,1.2.0-pre,748881,0.00014613117999999999
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-03-24 01:59:53,[3],0.9500000000000001,False,430,7971,46,1.1.1,748881,0.010472734000000001
decredvoting.com,mainnet,2021-02-01,2023-03-24 01:59:53,[3],1,False,141,3630,25,1.1.1,748881,0.0034340827
stakey.net,mainnet,2020-10-22,2023-03-24 01:59:53,[3],1,False,261,26901,196,1.1.1,748881,0.0063567064
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-03-24 01:59:53,[3],0.6900000000000001,False,344,4304,4,1.2.0-pre+824c41c2a,1106856,0.06772987
teststakepool.decred.org,testnet,2020-06-01,2023-03-24 01:59:53,[3],3,False,0,213765,1032,1.1.1,1085710,0
ultravsp.uk,mainnet,2020-12-01,2023-03-24 01:59:53,[3],0.30000000000000004,False,514,9754,44,1.1.1,748881,0.012518571000000001
vsp.coinmine.pl,mainnet,2021-01-28,2023-03-24 01:59:53,[3],0.5,False,216,27414,171,1.1.1,748881,0.0052607222
vsp.dcr.farm,mainnet,2020-12-09,2023-03-24 01:59:53,[3],0.9500000000000001,False,138,6231,38,1.1.0,748881,0.003361017
vsp.decredcommunity.org,mainnet,2020-11-05,2023-03-24 01:59:53,[3],0.49,False,504,7093,21,1.1.1,748881,0.012275019000000002
vsp.stakeminer.com,mainnet,2020-11-09,2023-03-24 01:59:53,[3],1,False,725,23163,126,1.1.1,748881,0.017657517
vspd.99split.com,mainnet,2020-11-17,2023-03-24 01:59:53,[3],0.30000000000000004,False,1900,16393,67,1.1.1,748881,0.046274874
vspd.bass.cf,mainnet,2022-05-01,2023-03-24 01:59:53,[3],0.2,False,710,6490,55,1.1.1,748881,0.017292188
vspd.decredbrasil.com,mainnet,2020-11-22,2023-03-24 01:59:53,[3],5,False,79,2086,15,1.1.1,748881,0.0019240605000000002
