id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-03-02 02:24:02,[3],0.49,False,501,19763,122,1.1.0,742556,0.01230112
big.decred.energy,mainnet,2022-05-01,2023-03-02 02:24:02,[3],0.49,False,293,1880,3,1.1.1,742556,0.0071940680000000005
dcrhive.com,mainnet,2022-06-23,2023-03-02 02:24:02,[3],0.1,False,943,1665,4,1.1.1,742556,0.023153605
dcrpool.ibitlin.com,mainnet,2021-01-13,2023-02-28 09:15:58,[3],1,False,4,1198,9,1.1.0-pre,742057,9.913996e-05
dcrvsp.dittrex.com,mainnet,2021-04-07,2023-03-02 02:24:02,[3],5,False,7,501,2,1.2.0-pre,742556,0.00017187192999999998
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-03-02 02:24:02,[3],0.9500000000000001,False,176,7771,46,1.1.1,742556,0.004321351
decredvoting.com,mainnet,2021-02-01,2023-03-02 02:24:02,[3],1,False,156,3517,24,1.1.1,742556,0.0038302888
stakey.net,mainnet,2020-10-22,2023-03-02 02:24:02,[3],1,False,296,26712,195,1.1.1,742556,0.0072677275000000005
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-03-02 02:24:02,[3],0.6900000000000001,False,249,396,0,1.2.0-pre+824c41c2a,1091566,0.047302432000000005
teststakepool.decred.org,testnet,2020-06-01,2023-03-02 02:24:02,[3],3,False,0,213765,1032,1.1.1,1085710,0
ultravsp.uk,mainnet,2020-12-01,2023-03-02 02:24:02,[3],0.30000000000000004,False,531,9389,40,1.1.1,742556,0.013037713000000001
vsp.coinmine.pl,mainnet,2021-01-28,2023-03-02 02:24:02,[3],0.5,False,234,27229,169,1.1.1,742556,0.0057454333
vsp.dcr.farm,mainnet,2020-12-09,2023-03-02 02:24:02,[3],0.9500000000000001,False,114,6137,37,1.1.0,742556,0.0027990572000000003
vsp.decredcommunity.org,mainnet,2020-11-05,2023-03-02 02:24:02,[3],0.49,False,723,6652,20,1.1.1,742556,0.017751915
vsp.stakeminer.com,mainnet,2020-11-09,2023-03-02 02:24:02,[3],1,False,673,22623,124,1.1.1,742556,0.016524259
vspd.99split.com,mainnet,2020-11-17,2023-03-02 02:24:02,[3],0.30000000000000004,False,1987,14999,62,1.1.1,742556,0.048787076000000006
vspd.bass.cf,mainnet,2022-05-01,2023-03-02 02:24:02,[3],0.2,False,780,5904,50,1.1.1,742556,0.019151444
vspd.decredbrasil.com,mainnet,2020-11-22,2023-03-02 02:24:02,[3],5,False,76,2042,15,1.1.1,742556,0.0018660381
