id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-03-20 02:10:03,[3],0.49,False,466,20081,131,1.1.0,747704,0.011437267000000001
big.decred.energy,mainnet,2022-05-01,2023-03-20 02:10:03,[3],0.49,False,237,2068,5,1.1.1,747704,0.0058168075
dcrhive.com,mainnet,2022-06-23,2023-03-20 02:10:03,[3],0.1,False,989,2230,4,1.1.1,747704,0.024273513
dcrpool.ibitlin.com,mainnet,2021-01-13,2023-02-28 09:15:57,[3],1,False,4,1198,9,1.1.0-pre,742057,9.913996e-05
dcrvsp.dittrex.com,mainnet,2021-04-07,2023-03-20 02:10:03,[3],5,False,5,504,2,1.2.0-pre,747704,0.00012271745
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-03-20 02:10:03,[3],0.9500000000000001,False,374,7917,46,1.1.1,747704,0.009179265
decredvoting.com,mainnet,2021-02-01,2023-03-20 02:10:03,[3],1,False,146,3612,25,1.1.1,747704,0.0035833498000000003
stakey.net,mainnet,2020-10-22,2023-03-20 02:10:03,[3],1,False,246,26873,196,1.1.1,747704,0.0060376986
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-03-20 02:10:03,[3],0.6900000000000001,False,248,3413,3,1.2.0-pre+824c41c2a,1103952,0.04943193
teststakepool.decred.org,testnet,2020-06-01,2023-03-20 02:10:03,[3],3,False,0,213765,1032,1.1.1,1085710,0
ultravsp.uk,mainnet,2020-12-01,2023-03-20 02:10:03,[3],0.30000000000000004,False,517,9695,44,1.1.1,747704,0.012688985000000002
vsp.coinmine.pl,mainnet,2021-01-28,2023-03-20 02:10:03,[3],0.5,False,228,27376,170,1.1.1,747704,0.005595916
vsp.dcr.farm,mainnet,2020-12-09,2023-03-20 02:10:03,[3],0.9500000000000001,False,123,6211,38,1.1.0,747704,0.0030188493
vsp.decredcommunity.org,mainnet,2020-11-05,2023-03-20 02:10:03,[3],0.49,False,542,7022,21,1.1.1,747704,0.013302572
vsp.stakeminer.com,mainnet,2020-11-09,2023-03-20 02:10:03,[3],1,False,665,23084,124,1.1.1,747704,0.01632142
vspd.99split.com,mainnet,2020-11-17,2023-03-20 02:10:03,[3],0.30000000000000004,False,1935,16123,67,1.1.1,747704,0.047491655
vspd.bass.cf,mainnet,2022-05-01,2023-03-20 02:10:04,[3],0.2,False,753,6395,54,1.1.1,747704,0.018481249
vspd.decredbrasil.com,mainnet,2020-11-22,2023-03-20 02:10:03,[3],5,False,78,2080,15,1.1.1,747704,0.0019143923
