id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-03-01 02:24:49,[3],0.49,False,496,19747,122,1.1.0,742228,0.012285438000000001
big.decred.energy,mainnet,2022-05-01,2023-03-01 02:24:49,[3],0.49,False,289,1871,3,1.1.1,742228,0.007158249
dcrhive.com,mainnet,2022-06-23,2023-03-01 02:24:49,[3],0.1,False,901,1640,4,1.1.1,742228,0.022316895
dcrpool.ibitlin.com,mainnet,2021-01-13,2023-02-28 09:15:57,[3],1,False,4,1198,9,1.1.0-pre,742057,9.913996e-05
dcrvsp.dittrex.com,mainnet,2021-04-07,2023-03-01 02:24:49,[3],5,False,7,501,2,1.2.0-pre,742228,0.0001733832
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-03-01 02:24:49,[3],0.9500000000000001,False,181,7763,46,1.1.1,742228,0.004483194
decredvoting.com,mainnet,2021-02-01,2023-03-01 02:24:49,[3],1,False,164,3508,24,1.1.1,742228,0.004062121
stakey.net,mainnet,2020-10-22,2023-03-01 02:24:49,[3],1,False,291,26699,195,1.1.1,742228,0.0072077876
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-03-01 02:24:49,[3],0.6900000000000001,False,74,314,0,1.2.0-pre+824c41c2a,1090886,0.014506959000000002
teststakepool.decred.org,testnet,2020-06-01,2023-03-01 02:24:49,[3],3,False,0,213765,1032,1.1.1,1085710,0
ultravsp.uk,mainnet,2020-12-01,2023-03-01 02:24:49,[3],0.30000000000000004,False,492,9371,40,1.1.1,742228,0.012186362000000001
vsp.coinmine.pl,mainnet,2021-01-28,2023-03-01 02:24:49,[3],0.5,False,236,27215,169,1.1.1,742228,0.005845491
vsp.dcr.farm,mainnet,2020-12-09,2023-03-01 02:24:49,[3],0.9500000000000001,False,111,6134,37,1.1.0,742228,0.0027493623
vsp.decredcommunity.org,mainnet,2020-11-05,2023-03-01 02:24:49,[3],0.49,False,734,6621,20,1.1.1,742228,0.018180467000000002
vsp.stakeminer.com,mainnet,2020-11-09,2023-03-01 02:24:49,[3],1,False,693,22595,124,1.1.1,742228,0.017164936000000002
vspd.99split.com,mainnet,2020-11-17,2023-03-01 02:24:49,[3],0.30000000000000004,False,1973,14921,62,1.1.1,742228,0.048869293
vspd.bass.cf,mainnet,2022-05-01,2023-03-01 02:24:49,[3],0.2,False,764,5873,50,1.1.1,742228,0.018923538
vspd.decredbrasil.com,mainnet,2020-11-22,2023-03-01 02:24:49,[3],5,False,77,2041,15,1.1.1,742228,0.0019072152000000002
