id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-03-12 02:16:03,[3],0.49,False,475,19951,128,1.1.0,745404,0.011582541
big.decred.energy,mainnet,2022-05-01,2023-03-12 02:16:04,[3],0.49,False,261,1985,4,1.1.1,745404,0.0063643013
dcrhive.com,mainnet,2022-06-23,2023-03-12 02:16:03,[3],0.1,False,955,1997,4,1.1.1,745404,0.023287004
dcrpool.ibitlin.com,mainnet,2021-01-13,2023-02-28 09:15:57,[3],1,False,4,1198,9,1.1.0-pre,742057,9.913996e-05
dcrvsp.dittrex.com,mainnet,2021-04-07,2023-03-12 02:16:04,[3],5,False,7,502,2,1.2.0-pre,745404,0.00017069007999999999
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-03-12 02:16:04,[3],0.9500000000000001,False,282,7829,46,1.1.1,745404,0.006876372
decredvoting.com,mainnet,2021-02-01,2023-03-12 02:16:04,[3],1,False,140,3576,25,1.1.1,745404,0.0034138015000000003
stakey.net,mainnet,2020-10-22,2023-03-12 02:16:04,[3],1,False,278,26813,196,1.1.1,745404,0.0067788344
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-03-12 02:16:03,[3],0.6900000000000001,False,248,2163,1,1.2.0-pre+824c41c2a,1098774,0.048324240000000004
teststakepool.decred.org,testnet,2020-06-01,2023-03-12 02:16:03,[3],3,False,0,213765,1032,1.1.1,1085710,0
ultravsp.uk,mainnet,2020-12-01,2023-03-12 02:16:04,[3],0.30000000000000004,False,511,9565,43,1.1.1,745404,0.012460375000000001
vsp.coinmine.pl,mainnet,2021-01-28,2023-03-12 02:16:03,[3],0.5,False,241,27303,170,1.1.1,745404,0.0058766156
vsp.dcr.farm,mainnet,2020-12-09,2023-03-12 02:16:03,[3],0.9500000000000001,False,118,6178,37,1.1.0,745404,0.002877347
vsp.decredcommunity.org,mainnet,2020-11-05,2023-03-12 02:16:04,[3],0.49,False,621,6873,21,1.1.1,745404,0.015142648500000001
vsp.stakeminer.com,mainnet,2020-11-09,2023-03-12 02:16:04,[3],1,False,676,22889,124,1.1.1,745404,0.016483784
vspd.99split.com,mainnet,2020-11-17,2023-03-12 02:16:04,[3],0.30000000000000004,False,1890,15623,65,1.1.1,745404,0.04608632
vspd.bass.cf,mainnet,2022-05-01,2023-03-12 02:16:04,[3],0.2,False,824,6162,51,1.1.1,745404,0.020092660000000002
vspd.decredbrasil.com,mainnet,2020-11-22,2023-03-12 02:16:04,[3],5,False,73,2062,15,1.1.1,745404,0.0017800536
