id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-03-05 02:30:55,[3],0.49,False,483,19833,123,1.1.0,743400,0.011874908
big.decred.energy,mainnet,2022-05-01,2023-03-05 02:30:56,[3],0.49,False,285,1910,3,1.1.1,743400,0.007006933000000001
dcrhive.com,mainnet,2022-06-23,2023-03-05 02:30:55,[3],0.1,False,971,1759,4,1.1.1,743400,0.023872744
dcrpool.ibitlin.com,mainnet,2021-01-13,2023-02-28 09:15:58,[3],1,False,4,1198,9,1.1.0-pre,742057,9.913996e-05
dcrvsp.dittrex.com,mainnet,2021-04-07,2023-03-05 02:30:56,[3],5,False,8,501,2,1.2.0-pre,743400,0.00019668584
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-03-05 02:30:56,[3],0.9500000000000001,False,177,7784,46,1.1.1,743400,0.004351674000000001
decredvoting.com,mainnet,2021-02-01,2023-03-05 02:30:56,[3],1,False,159,3532,24,1.1.1,743399,0.0039086505
stakey.net,mainnet,2020-10-22,2023-03-05 02:30:55,[3],1,False,295,26744,195,1.1.1,743399,0.007251899
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-03-05 02:30:55,[3],0.6900000000000001,False,246,920,0,1.2.0-pre+824c41c2a,1093768,0.048112653000000005
teststakepool.decred.org,testnet,2020-06-01,2023-03-05 02:30:56,[3],3,False,0,213765,1032,1.1.1,1085710,0
ultravsp.uk,mainnet,2020-12-01,2023-03-05 02:30:56,[3],0.30000000000000004,False,526,9439,42,1.1.1,743399,0.012930505
vsp.coinmine.pl,mainnet,2021-01-28,2023-03-05 02:30:55,[3],0.5,False,230,27251,169,1.1.1,743399,0.005654023
vsp.dcr.farm,mainnet,2020-12-09,2023-03-05 02:30:55,[3],0.9500000000000001,False,113,6150,37,1.1.0,743399,0.002777846
vsp.decredcommunity.org,mainnet,2020-11-05,2023-03-05 02:30:56,[3],0.49,False,689,6711,20,1.1.1,743400,0.016939567000000003
vsp.stakeminer.com,mainnet,2020-11-09,2023-03-05 02:30:56,[3],1,False,644,22697,124,1.1.1,743400,0.01583321
vspd.99split.com,mainnet,2020-11-17,2023-03-05 02:30:56,[3],0.30000000000000004,False,1977,15187,62,1.1.1,743398,0.048594043
vspd.bass.cf,mainnet,2022-05-01,2023-03-05 02:30:56,[3],0.2,False,799,5984,51,1.1.1,743400,0.019643998000000003
vspd.decredbrasil.com,mainnet,2020-11-22,2023-03-05 02:30:56,[3],5,False,76,2047,15,1.1.1,743400,0.0018685155
