side,qty,rate,time
2,0.4,722040,2023-05-24 19:43:50.046
2,0.4,719990,2023-05-24 19:43:49.610
2,0.4,719310,2023-05-24 19:43:49.190
2,0.4,717940,2023-05-24 19:43:48.701
1,0.4,649700,2023-05-24 20:30:42.612
1,0.4,648330,2023-05-24 19:43:50.828
1,0.4,646970,2023-05-24 19:43:51.202
1,0.4,645600,2023-05-24 19:43:51.583
1,0.4,644920,2023-05-24 19:43:51.970
1,0.4,642870,2023-05-24 19:43:52.363
1,0.4,641510,2023-05-24 19:43:52.749
