rank,useragent,count
1,/dcrwire:1.0.0/dcrd:2.1.2/,66
2,/dcrwire:1.0.0/dcrd:2.1.1/,45
3,/dcrwire:1.0.0/dcrd:2.1.3/,34
4,/dcrwire:1.0.0/dcrd:2.1.0/,17
5,/dcrwire:1.0.0/dcrd:2.0.6/,4
6,/dcrwire:1.0.0/dcrd:1.8.0/,1
7,/dcrwire:1.0.0/dcrd:2.0.1/,1
8,/dcrwire:1.0.0/dcrd:2.0.3/,1
