rank,useragent,count
1,/dcrwire:1.0.0/dcrd:2.1.2/,65
2,/dcrwire:1.0.0/dcrd:2.1.1/,46
3,/dcrwire:1.0.0/dcrd:2.1.3/,29
4,/dcrwire:1.0.0/dcrd:2.1.0/,17
5,/dcrwire:1.0.0/dcrd:2.0.6/,4
6,/dcrwire:1.0.0/dcrd:2.2.0(pre)/,2
7,/dcrwire:1.0.0/dcrd:1.8.0/,1
8,/dcrwire:1.0.0/dcrd:2.0.1/,1
9,/dcrwire:1.0.0/dcrd:2.0.3/,1
