rank,useragent,count
1,/dcrwire:1.0.0/dcrd:1.8.0/,43
2,/dcrwire:1.0.0/dcrd:2.1.0(pre)/,22
3,/dcrwire:1.0.0/dcrd:2.0.2/,19
4,/dcrwire:1.0.0/dcrd:1.8.1/,16
5,/dcrwire:1.0.0/dcrd:2.0.3/,8
6,/dcrwire:1.0.0/dcrd:2.0.0/,6
7,/dcrwire:1.0.0/dcrd:2.0.1/,5
