rank,useragent,count
1,/dcrwire:1.0.0/dcrd:1.8.0/,40
2,/dcrwire:1.0.0/dcrd:2.1.0(pre)/,23
3,/dcrwire:1.0.0/dcrd:2.0.2/,16
4,/dcrwire:1.0.0/dcrd:1.8.1/,15
5,/dcrwire:1.0.0/dcrd:2.0.3/,14
6,/dcrwire:1.0.0/dcrd:2.0.1/,7
7,/dcrwire:1.0.0/dcrd:2.0.0/,6
