side,qty,rate,time
2,0.1,18189220,2025-10-05 00:59:34.028
2,0.1,18171730,2025-10-05 00:59:33.794
2,0.1,18154240,2025-10-05 00:59:33.538
2,0.1,18136750,2025-10-05 00:59:33.282
2,0.1,18119260,2025-10-05 00:59:33.039
2,9.9,18009460,2025-10-05 01:28:36.570
2,10.0,18009460,2025-10-05 01:28:35.803
2,10.0,18009460,2025-10-05 01:28:34.077
2,10.0,18009460,2025-10-05 01:28:36.195
2,10.0,17998230,2025-10-05 01:28:33.703
2,10.0,17998230,2025-10-05 01:28:33.309
2,10.0,17998230,2025-10-05 01:28:32.917
2,10.0,17998230,2025-10-05 01:28:32.505
2,10.0,17987010,2025-10-05 01:28:32.146
2,10.0,17968640,2025-10-05 01:28:03.609
2,10.0,17968640,2025-10-05 01:27:50.761
2,10.0,17968640,2025-10-05 01:28:04.024
2,10.0,17967620,2025-10-05 01:28:03.200
1,10.0,17147410,2025-10-05 01:28:31.563
1,10.0,17138590,2025-10-05 01:28:01.525
1,10.0,17125860,2025-10-05 01:28:01.943
1,10.0,17125860,2025-10-05 01:28:02.352
1,10.0,17117030,2025-10-05 01:27:47.331
1,10.0,17117030,2025-10-05 01:27:47.691
1,10.0,17117030,2025-10-05 01:28:02.721
1,10.0,17109190,2025-10-05 01:27:48.067
1,10.0,17109190,2025-10-05 01:27:48.435
1,10.0,17099390,2025-10-05 01:27:49.165
1,10.0,17099390,2025-10-05 01:27:48.787
1,10.0,17099390,2025-10-05 01:27:32.728
1,10.0,17086650,2025-10-05 01:27:49.546
1,0.1,16859680,2025-10-05 00:59:31.582
1,0.1,16842190,2025-10-05 00:59:31.830
1,0.1,16824700,2025-10-05 00:59:32.103
1,0.1,16807210,2025-10-05 00:59:32.341
1,0.1,16789720,2025-10-05 00:59:32.592
