side,qty,rate,time
2,18.0,370200,2023-05-01 21:44:19.170
2,12.0,339300,2023-05-01 21:44:18.903
2,6.0,320800,2023-05-01 21:44:18.650
2,6.0,319600,2023-05-01 21:44:18.377
2,6.0,318400,2023-05-01 21:44:18.150
2,6.0,317100,2023-05-01 21:44:17.896
2,6.0,315900,2023-05-01 21:44:17.670
2,6.0,314700,2023-05-01 21:44:17.443
1,6.0,303600,2023-05-01 23:44:56.485
1,6.0,302300,2023-05-01 21:44:19.703
1,6.0,301100,2023-05-01 21:44:19.911
1,6.0,299900,2023-05-01 21:44:20.185
1,6.0,298600,2023-05-01 21:44:20.392
1,6.0,297400,2023-05-01 21:44:20.612
1,6.0,296200,2023-05-01 21:44:20.819
1,12.0,277700,2023-05-01 21:44:21.024
1,18.0,246800,2023-05-01 21:44:22.660
