side,qty,rate,time
2,18.0,408000,2023-05-20 01:17:23.154
2,12.0,374000,2023-05-20 01:17:22.920
2,6.0,353600,2023-05-20 01:17:22.693
2,6.0,352200,2023-05-20 01:17:22.450
2,6.0,350900,2023-05-20 01:17:22.186
2,6.0,349500,2023-05-20 01:17:21.947
2,6.0,348200,2023-05-20 01:17:21.706
2,6.0,346800,2023-05-20 01:17:21.462
2,6.0,345400,2023-05-20 01:17:21.206
1,6.0,334600,2023-05-20 01:56:32.468
1,6.0,333200,2023-05-20 01:17:23.643
1,6.0,331800,2023-05-20 01:17:23.903
1,6.0,330500,2023-05-20 01:17:24.126
1,6.0,329100,2023-05-20 01:17:24.340
1,6.0,327800,2023-05-20 01:17:24.563
1,6.0,326400,2023-05-20 01:17:24.789
1,12.0,306000,2023-05-20 01:17:25.013
1,18.0,272000,2023-05-20 01:17:26.050
