side,qty,rate,time
2,0.4,133151650,2025-01-19 01:28:32.838
2,0.4,131872820,2025-01-19 01:28:32.593
2,0.1,131217520,2025-01-19 02:01:07.117
2,0.1,131089950,2025-01-19 02:01:06.853
2,0.1,130962370,2025-01-19 02:01:06.552
2,0.1,130834800,2025-01-19 02:01:06.266
2,0.1,130707230,2025-01-19 02:01:05.925
2,0.4,130593990,2025-01-19 01:28:32.320
2,0.1,130579660,2025-01-19 02:01:05.640
2,0.1,130452090,2025-01-19 02:01:05.307
2,0.1,130324520,2025-01-19 02:01:05.013
2,0.4,129315160,2025-01-19 01:28:32.037
1,0.4,126450300,2025-01-19 01:28:30.889
1,0.4,125171470,2025-01-19 01:28:31.143
1,0.1,124818860,2025-01-19 02:01:02.088
1,0.1,124691290,2025-01-19 02:01:02.376
1,0.1,124563720,2025-01-19 02:01:02.685
1,0.1,124436150,2025-01-19 02:01:02.988
1,0.1,124308580,2025-01-19 02:01:03.251
1,0.1,124181010,2025-01-19 02:01:03.566
1,0.1,124053430,2025-01-19 02:01:03.830
1,0.1,123925860,2025-01-19 02:01:04.303
1,0.4,123892640,2025-01-19 01:28:31.410
1,0.4,122613810,2025-01-19 01:28:31.672
